pvalue	chromosome	start	end	Number of nearby TSS	closest tx id	closest tx name	closest tx biotype	distance to tss
0.003237559437790285	6	10400051	10400264	16	ensorlt00000028685	sin3aa-201	protein_coding	8473
0.003241980014190982	20	25415189	25415943	7	ensorlt00000044619	dpp6a-205	protein_coding	22159
0.003241980014190982	4	8289202	8289457	12	ensorlt00000006562	cers4a-201	protein_coding	3812
0.003246495137016138	10	2026203	2026581	8	ensorlt00000043651	ensorle00000265090	protein_coding	70380
0.0032571792152740536	21	21944893	21945187	18	ensorlt00000039935	dync1i2a-202	protein_coding	-2341
0.0032587397613313466	21	1881386	1881731	9	ensorlt00000042834	ensorle00000267134	protein_coding	2654
0.0032602861964084987	21	24373535	24373846	11	ensorlt00000022362	igsf3-201	protein_coding	-25844
0.003260344057962375	4	5945588	5945944	10	ensorlt00000039152	rab3b-201	protein_coding	-183
0.0032609227241577783	2	15746415	15746754	6	ensorlt00000028394	kcnh7-204	protein_coding	-55954
0.003263548199954297	1	3082769	3083275	17	ensorlt00000045948	aanat-203	protein_coding	-9264
0.003276948838956837	9	13187532	13187736	14	ensorlt00000035316		protein_coding	-15915
0.0032772608040646622	6	10187863	10188079	2	ensorlt00000002266	cspg4-201	protein_coding	29882
0.0032778953016774004	14	28699328	28699592	9	ensorlt00000019284	spry3-201	protein_coding	-24275
0.003284155391119817	6	5925678	5925971	12	ensorlt00000000554		protein_coding	-5575
0.0032845632180876602	2	17076965	17077217	11	ensorlt00000005053	lig4-201	protein_coding	-3339
0.0032845632180876602	16	30010771	30011104	5	ensorlt00000020609	rab5ab-201	protein_coding	44558
0.0032845632180876602	2	5694530	5694797	3	ensorlt00000035502		protein_coding	-5297
0.0032857677883463645	14	26851496	26851840	3	ensorlt00000035790		protein_coding	8299
0.003295113052563686	22	21086085	21086325	4	ensorlt00000022398	btbd6b-202	protein_coding	72888
0.0033052197871057047	22	2086496	2086843	28	ensorlt00000027879		protein_coding	5480
0.003305291638325074	7	2720336	2720686	1	ensorlt00000036171	ensorle00000288258	protein_coding	81609
0.0033053502038880747	3	19971178	19971415	15	ensorlt00000037180	adm-203	protein_coding	-1364
0.0033053502038880747	20	14482445	14482824	1	ensorlt00000008941		protein_coding	-26978
0.0033053502038880747	4	27149481	27149686	8	ensorlt00000019521	bcl6aa-202	protein_coding	-3096
0.0033178289995958125	24	10041626	10041978	4	ensorlt00000042795	mdga2-204	protein_coding	-12768
0.003346551133048075	20	4180864	4181154	13	ensorlt00000031068	si:ch211-152c8.2-202	protein_coding	-18047
0.003346551133048075	20	23815332	23815740	7	ensorlt00000016963	mc4r-201	protein_coding	17361
0.003354795308546069	15	16987416	16987674	9	ensorlt00000023768	ifngr1l-201	protein_coding	-6380
0.003354795308546069	21	10736786	10737021	23	ensorlt00000015873	lamp1b-201	protein_coding	-15129
0.00335828337443017	22	13346447	13346837	15	ensorlt00000020746	ift43-202	protein_coding	-15176
0.0033623930926937585	21	5003300	5003757	10	ensorlt00000042805	si:dkey-91i10.2-201	protein_coding	-9159
0.0033700417955258577	14	27440085	27440435	12	ensorlt00000040351		protein_coding	-22908
0.003375712707247111	10	10888764	10888994	4	ensorlt00000002039	zic6-201	protein_coding	10059
0.0033799605899440346	4	29769507	29769785	6	ensorlt00000020973	foxd2-201	protein_coding	51975
0.003381690113593282	14	2099327	2099758	18	ensorlt00000000480	ppp1r14aa-202	protein_coding	3014
0.0033863625875141645	5	28412792	28413088	11	ensorlt00000031852	si:dkey-91m3.1-202	protein_coding	-22492
0.003392817485138267	21	9026421	9027152	9	ensorlt00000039594		protein_coding	256
0.0034037847123651052	6	12202332	12202649	6	ensorlt00000003540	appl2-201	protein_coding	-7745
0.0034094708196524106	7	15985299	15985624	12	ensorlt00000043074	asb14b-201	protein_coding	-1568
0.0034094708196524106	24	5351145	5351500	11	ensorlt00000014609	slc24a4b-201	protein_coding	1293
0.0034105642980421192	3	2026823	2027049	15	ensorlt00000044634		protein_coding	3156
0.0034140455427852925	3	28819116	28819452	5	ensorlt00000016799	rpp25b-201	protein_coding	-4336
0.0034140455427852925	24	6404478	6404752	24	ensorlt00000032258		protein_coding	-217
0.0034140455427852925	8	15347336	15347734	19	ensorlt00000044538	recql5-201	protein_coding	-6137
0.0034140455427852925	23	20363775	20364140	18	ensorlt00000020777	tspan9b-201	protein_coding	-410
0.003424803072267398	15	23432171	23432454	28	ensorlt00000010690		protein_coding	311
0.003424803072267398	21	19868176	19868385	17	ensorlt00000026806	trpm2-201	protein_coding	18140
0.0034260669162628557	20	11084810	11085092	3	ensorlt00000007070	olfm3a-201	protein_coding	-63832
0.0034279497286397484	19	20123037	20123293	22	ensorlt00000046224		protein_coding	-621
0.0034279497286397484	12	17520685	17520937	7	ensorlt00000045722		protein_coding	0
0.0034511094730712236	20	9301060	9301717	0				
0.0034511094730712236	3	32326085	32326413	18	ensorlt00000042733		protein_coding	-12006
0.003456237360755365	9	6945328	6945682	14	ensorlt00000004063	scamp1-203	protein_coding	18979
0.003457269478796702	15	23986623	23986855	34	ensorlt00000012002		protein_coding	-6645
0.003457269478796702	23	5027694	5028253	2	ensorlt00000032746	ensorle00000285154	protein_coding	-21456
0.0034661354746171225	19	8899252	8899645	24	ensorlt00000029358	si:ch211-248l17.3-202	protein_coding	24264
0.0034661354746171225	19	2666351	2666656	4	ensorlt00000003658	cpped1-203	protein_coding	91989
0.0034661354746171225	21	27693974	27694308	2	ensorlt00000022775	cntnap5a-202	protein_coding	87657
0.0035072560375160517	15	21913829	21914073	19	ensorlt00000008925	lgi1a-201	protein_coding	-6389
0.003511888510944993	17	29079435	29080297	14	ensorlt00000035018	b4galt2-201	protein_coding	-25789
0.003513485100203062	5	21110549	21110838	1	ensorlt00000013676	nicn1-201	protein_coding	19616
0.003513485100203062	17	9267074	9267433	5	ensorlt00000039831		protein_coding	2804
0.0035269347969190436	23	12862127	12862538	6	ensorlt00000016585	grm8a-202	protein_coding	-14360
0.003534264717535451	1	34710499	34711009	8	ensorlt00000018070	hmx4-201	protein_coding	34700
0.003547775926612601	7	18216975	18217678	9	ensorlt00000014853	taf4-201	protein_coding	-16482
0.003547775926612601	11	25604205	25604526	14	ensorlt00000033318		protein_coding	-19264
0.0035526452483183118	1	35266273	35266663	11	ensorlt00000033703	grk4-201	protein_coding	7924
0.0035593985943203907	7	14247462	14247683	9	ensorlt00000011101	erc2-203	protein_coding	5816
0.0035628821847300757	15	11244535	11244736	12	ensorlt00000041022	ensorle00000228592	protein_coding	-7522
0.003565517271642073	11	9379996	9380243	20	ensorlt00000004657	mrpl3-202	protein_coding	-11125
0.0035744832156475517	22	1679314	1679971	25	ensorlt00000011855	map3k9-202	protein_coding	-970
0.0035790330188043193	22	7474745	7474993	6	ensorlt00000016528	aqr-203	protein_coding	-406
0.003579107989638444	12	3645904	3646206	8	ensorlt00000042927	5s_rrna-201	rrna	8768
0.0035999064436026264	8	22789900	22790354	15	ensorlt00000039356	nfixb-202	protein_coding	13350
0.003607345665584447	3	34955645	34955921	2	ensorlt00000044628	si:ch211-186j3.6-201	protein_coding	72108
0.0036129685604638423	2	14292359	14292846	5	ensorlt00000046398	klf7-201	protein_coding	61630
0.0036221180893141157	21	21618026	21618373	21	ensorlt00000043139	rdh1-202	protein_coding	-3767
0.0036272622314830203	4	4051891	4052290	20	ensorlt00000002522		protein_coding	5727
0.0036294004814802884	9	25400446	25400755	22	ensorlt00000019775	specc1la-202	protein_coding	-18789
0.0036294370300272213	16	7051848	7052182	4	ensorlt00000030726	zfpm2a-202	protein_coding	17492
0.003630581751721817	7	9955280	9955678	23	ensorlt00000006742	clstn1-202	protein_coding	11048
0.00363319009611107	22	1978973	1979309	26	ensorlt00000012568		protein_coding	17421
0.003642001459594792	6	11292333	11292681	4	ensorlt00000013933	wnt7bb-202	protein_coding	15770
0.0036433032810253133	5	21823669	21823983	6	ensorlt00000044547	rybpb-201	protein_coding	-2101
0.0036433032810253133	13	30199996	30200338	12	ensorlt00000034065	ensorle00000230540	protein_coding	5459
0.0036554980653627656	6	19139722	19139930	15	ensorlt00000034835	ptprq-203	protein_coding	-10677
0.003657903817246553	16	30277920	30278191	1	ensorlt00000044085	ensorle00000231222	protein_coding	59960
0.0036644048013635415	7	32507843	32508092	4	ensorlt00000027812		protein_coding	3103
0.0036795093948372814	11	1720778	1721215	16	ensorlt00000040204	ensorle00000317441	protein_coding	-2833
0.0036795093948372814	6	29447668	29447995	12	ensorlt00000020016	zgc:110789-201	protein_coding	-5891
0.003680587092579422	7	9085777	9086139	24	ensorlt00000006139		protein_coding	21877
0.003684648349108403	18	29718751	29719001	7	ensorlt00000034124		protein_coding	-24615
0.003690986541712987	20	21595830	21596314	14	ensorlt00000040401	gli3-202	protein_coding	-29203
0.0036921749874458815	24	4538657	4538860	16	ensorlt00000035526	sipa1l1-201	protein_coding	-9518
0.003697196951821453	19	11359628	11359846	21	ensorlt00000011846	chat-201	protein_coding	-15504
0.003698612044046253	1	4474987	4475265	14	ensorlt00000039293	pla2g12b-201	protein_coding	-10352
0.003703844278694396	20	15134158	15134606	21	ensorlt00000034204	arx-202	protein_coding	-22836
0.003703844278694396	12	254256	254645	21	ensorlt00000024469	hsdl2-203	protein_coding	489
0.0037169212682787523	10	1053758	1053959	15	ensorlt00000029676	rapgef2-207	protein_coding	1132
0.003732450118558865	2	15797736	15797995	3	ensorlt00000004255	fign-201	protein_coding	19953
0.003740513799427916	16	4167874	4168317	7	ensorlt00000030913	bckdhb-201	protein_coding	-39511
0.0037416805531692962	5	16558692	16559039	8	ensorlt00000010203	prickle2b-203	protein_coding	-17494
0.0037544044838548844	18	6060523	6060904	3	ensorlt00000030042	nlgn2a-203	protein_coding	-34099
0.0037587443489775158	8	22773770	22774221	15	ensorlt00000043180	nfixb-204	protein_coding	1656
0.003767055634068549	6	21699323	21699561	11	ensorlt00000014262	sspn-201	protein_coding	261
0.003778590392584858	13	3891393	3891797	10	ensorlt00000029747		protein_coding	13031
0.003778964690909722	2	2844125	2844520	1	ensorlt00000000120	zeb2b-201	protein_coding	6997
0.003779948340962293	3	37010876	37011153	9	ensorlt00000043787	ano9b-201	protein_coding	7418
0.0037891989485132047	21	1555263	1555489	12	ensorlt00000010327		protein_coding	-6909
0.0037963219325487865	16	23127918	23128196	4	ensorlt00000027589		protein_coding	-84858
0.003807481366117628	13	28584986	28585323	5	ensorlt00000044353	b3gat1-201	protein_coding	21799
0.0038181128384261642	23	2305249	2305662	8	ensorlt00000033302		protein_coding	-6960
0.0038221628091303344	7	24916907	24917384	2	ensorlt00000020161	tshz2-201	protein_coding	-57685
0.003830883362330469	14	17577862	17578163	5	ensorlt00000012407	lhx1b-201	protein_coding	23867
0.003852954550494369	4	27038070	27038540	18	ensorlt00000019351	amotl2a-201	protein_coding	3390
0.003856751993049628	23	19313036	19313428	11	ensorlt00000037246	pawr-202	protein_coding	6082
0.003856751993049628	17	29389951	29390386	22	ensorlt00000031133	oprk1-201	protein_coding	2479
0.0038831343255846173	17	4682475	4682848	16	ensorlt00000004937	acss2l-202	protein_coding	39901
0.0038851994110018257	4	14107497	14107878	10	ensorlt00000010897	rabgap1l-203	protein_coding	0
0.0038857029965000327	8	2262381	2262859	20	ensorlt00000028151	tmem220-201	protein_coding	4365
0.003895208766586397	14	20591742	20592388	11	ensorlt00000014110	ca4a-201	protein_coding	2819
0.003895578462776773	13	21541180	21541579	5	ensorlt00000013517	fzd4-201	protein_coding	-23056
0.003898118278933168	6	19691500	19691862	8	ensorlt00000011925	sema3e-201	protein_coding	-10476
0.0039014334973845274	15	7340446	7340693	16	ensorlt00000001968	rel-201	protein_coding	-3754
0.0039014334973845274	16	20191153	20191597	28	ensorlt00000015183		protein_coding	-1945
0.003913596884567954	2	23653958	23654274	3	ensorlt00000007941	zgc:152904-203	protein_coding	31151
0.003932531347567249	10	14837013	14837330	25	ensorlt00000026776		protein_coding	-2862
0.003935503527734513	11	1160404	1160659	10	ensorlt00000028975	trim46b-201	protein_coding	-21912
0.003936817945283246	7	32138115	32138484	5	ensorlt00000022985	gripap1-202	protein_coding	-7870
0.003936817945283246	6	8484651	8484938	5	ensorlt00000001956	ppip5k1b-201	protein_coding	-26677
0.003939856156116758	11	22571543	22571750	4	ensorlt00000036656	runx1t1-203	protein_coding	2908
0.003942540188242309	24	7821210	7821542	19	ensorlt00000045152	hebp2-201	protein_coding	4301
0.003943815338081174	14	5431743	5431952	5	ensorlt00000029037	ensorle00000288496	protein_coding	-23528
0.003947656433226982	23	4295923	4296379	13	ensorlt00000012295		protein_coding	0
0.0039511395576907	2	3819457	3819845	7	ensorlt00000027007	ahr-202	protein_coding	-4855
0.003952068531796752	13	28256566	28256823	17	ensorlt00000017947	serpinh1b-201	protein_coding	10663
0.003952068531796752	18	18206055	18206315	8	ensorlt00000009496		protein_coding	46614
0.003955898944813396	17	19608114	19608513	11	ensorlt00000039132	neto1-201	protein_coding	878
0.003979802598006869	20	17739571	17739928	23	ensorlt00000011549	qtrt2-201	protein_coding	-2562
0.003980665329735732	9	24881466	24881807	11	ensorlt00000029438	figla-201	protein_coding	0
0.003981481353559325	21	19251150	19251581	16	ensorlt00000020130	abca12-201	protein_coding	5247
0.003991722671970255	8	17935543	17935861	16	ensorlt00000016405	gfer-201	protein_coding	528
0.004005948341464668	10	1821786	1822339	8	ensorlt00000041649	ensorle00000253474	protein_coding	-9713
0.004027022067287574	5	14754207	14754508	9	ensorlt00000009238		protein_coding	-2654
0.004027947480161518	8	14196963	14197549	15	ensorlt00000013843	ensorle00000125357	protein_coding	19604
0.004035779872066085	7	10208495	10208699	9	ensorlt00000040633	noc2l-202	protein_coding	-16002
0.004039089262697154	13	4116428	4116687	13	ensorlt00000001912	zgc:154093-201	protein_coding	16555
0.004042183834978981	10	28726590	28727069	3	ensorlt00000014139	fat2-201	protein_coding	33687
0.004043107948687919	24	9419556	9420056	6	ensorlt00000018802	rps29-202	protein_coding	-22837
0.0040520461477462025	1	14096022	14096246	4	ensorlt00000007581	ndst3-201	protein_coding	-3153
0.004062094421453849	23	22936348	22936812	16	ensorlt00000021697	dyrk2-201	protein_coding	-4270
0.004065277363608339	13	22212946	22213269	6	ensorlt00000026083	ola-mir-139-201	mirna	-15518
0.004068061292180204	11	11520773	11521089	14	ensorlt00000006470	tril-201	protein_coding	-5103
0.004068061292180204	14	27235815	27236099	10	ensorlt00000018900	foxred1-201	protein_coding	-8144
0.0040792274856981045	6	15864442	15864746	20	ensorlt00000007931	slc25a22a-201	protein_coding	-1183
0.0040792274856981045	19	1660355	1660706	15	ensorlt00000025203	mms19-202	protein_coding	-7809
0.004081356206188773	17	18441178	18441396	9	ensorlt00000015606	tgm1l1-201	protein_coding	-13927
0.004089753657950326	9	33261537	33262030	5	ensorlt00000036602	smarcb1b-201	protein_coding	2953
0.004092650276531189	20	23983488	23983942	2	ensorlt00000017104	cdh6-201	protein_coding	52
0.004097992711862019	9	32063733	32063956	10	ensorlt00000022216	cacna1ba-201	protein_coding	13945
0.004099663379083903	23	19964091	19964401	7	ensorlt00000020568	cox6b2-201	protein_coding	34936
0.004122223425742742	4	25041304	25041639	5	ensorlt00000018049	tbl1xr1-201	protein_coding	10088
0.004126125158753134	21	3992168	3993027	20	ensorlt00000011527		protein_coding	12053
0.004147785640995382	8	20158744	20159053	8	ensorlt00000018671		protein_coding	-17922
0.004160801216134687	19	12536158	12536500	16	ensorlt00000012921		protein_coding	9752
0.004185072145092061	22	25538366	25538575	17	ensorlt00000044695	dynlrb1-202	protein_coding	-1007
0.0041892417769758715	4	21245771	21246336	12	ensorlt00000015928	irf4b-202	protein_coding	3494
0.0042047210343302815	21	21859723	21860122	14	ensorlt00000021586	sp5a-201	protein_coding	17857
0.004206669387607412	7	26141846	26142052	15	ensorlt00000031949	zbtb39-201	protein_coding	7170
0.00420946987320431	21	18202079	18202398	5	ensorlt00000037934	asmt-202	protein_coding	-7022
0.004212254931265094	22	2024193	2024629	23	ensorlt00000037859		protein_coding	974
0.004212254931265094	4	5991585	5991819	8	ensorlt00000004327		protein_coding	-9323
0.004227689730097553	19	23033004	23033206	20	ensorlt00000036683	ensorle00000274066	protein_coding	-151
0.00422841685657735	24	5069539	5069824	13	ensorlt00000014324	rars2-201	protein_coding	-740
0.004240348140066215	2	2367967	2368167	8	ensorlt00000000115	march7-201	protein_coding	-6430
0.004241145802421907	13	22908657	22908893	24	ensorlt00000031070	sphkap-201	protein_coding	-2009
0.00424123418737751	9	32125019	32125361	13	ensorlt00000022227		protein_coding	-820
0.004243907830945198	1	20565819	20566158	0				
0.004243907830945198	11	11076971	11077269	13	ensorlt00000006172	oxnad1-201	protein_coding	3520
0.0042446273327467155	15	11752343	11752740	8	ensorlt00000003044	actr2a-201	protein_coding	5088
0.0042446273327467155	3	37904536	37905574	16	ensorlt00000042506	gpatch1-202	protein_coding	-1605
0.004246869714332061	11	21671724	21672580	19	ensorlt00000013655	txnipa-201	protein_coding	-1364
0.00424744135023068	16	13126857	13127176	4	ensorlt00000006732	ddc-202	protein_coding	19883
0.004248942728273748	4	16984061	16984305	10	ensorlt00000029999	mpl-202	protein_coding	7469
0.0042566409609018285	23	12628973	12629206	6	ensorlt00000029370	fgl2a-201	protein_coding	455
0.0042566409609018285	6	13730531	13731281	19	ensorlt00000005120		protein_coding	-2489
0.004259646389674406	1	16177801	16178096	10	ensorlt00000008698	lef1-202	protein_coding	-19065
